fileName,startTime,endTime,fileLength,fileSize,deltaTime
s13731-3209-09-16-02-32n.hea.csv,02:32:00 16/09/3209,09:45:00 16/09/3209,434,36,30
s13759-3106-10-26-23-39n.hea.csv,23:39:26 26/10/3106,15:21:26 27/10/3106,943,108,4
s13759-3106-10-27-17-19n.hea.csv,17:19:26 27/10/3106,18:31:26 28/10/3106,1513,172,1064
s13772-3257-06-30-13-53n.hea.csv,13:53:40 30/06/3257,08:17:40 04/07/3257,5425,780,109
s13772-3257-07-04-12-03n.hea.csv,12:03:40 04/07/3257,12:22:40 06/07/3257,2900,408,5759
s13793-3186-08-15-20-32n.hea.csv,20:32:08 15/08/3186,08:54:08 16/08/3186,743,84,50
s13793-3186-08-16-18-01n.hea.csv,18:01:08 16/08/3186,20:34:08 16/08/3186,154,20,1339
s13818-2682-09-16-07-55n.hea.csv,07:55:00 16/09/2682,20:47:00 17/09/2682,2213,252,106
s13818-2682-09-17-23-19n.hea.csv,23:19:00 17/09/2682,10:22:00 19/09/2682,2104,240,2470
s13837-2870-03-12-14-47n.hea.csv,14:47:28 12/03/2870,11:11:28 14/03/2870,2665,416,-4
s13837-2870-03-14-13-31n.hea.csv,13:31:28 14/03/2870,22:32:28 14/03/2870,542,88,2800
s13850-2816-08-14-18-47n.hea.csv,18:47:32 14/08/2816,18:49:32 16/08/2816,2883,312,139
s13852-2699-03-21-10-41n.hea.csv,10:41:32 21/03/2699,10:03:32 24/03/2699,4283,536,96364
s13852-2699-03-24-10-50n.hea.csv,10:50:57 24/03/2699,02:44:57 26/03/2699,2395,300,100693
s13852-2699-03-24-12-40n.hea.csv,12:40:46 24/03/2699,21:54:46 25/03/2699,1995,340,100803
s13852-2699-03-26-02-59n.hea.csv,02:59:46 26/03/2699,14:38:46 29/03/2699,5020,840,103102
s13852-2699-04-06-16-01n.hea.csv,16:01:49 06/04/2699,22:43:49 18/04/2699,17683,2200,119724
s13868-2505-04-03-09-25n.hea.csv,09:25:09 03/04/2505,10:05:09 04/04/2505,1481,212,96
s13970-2693-07-18-18-37n.hea.csv,18:37:24 18/07/2693,10:10:24 20/07/2693,2374,268,86
s13970-2693-07-21-10-11n.hea.csv,10:11:10 21/07/2693,10:20:10 24/07/2693,4330,540,3900
s13970-2693-07-24-11-30n.hea.csv,11:30:10 24/07/2693,14:35:10 24/07/2693,186,24,8299
s13970-2693-08-02-12-38n.hea.csv,12:38:00 02/08/2693,10:49:00 03/08/2693,1332,164,21327
s13970-2693-08-03-18-01n.hea.csv,18:01:00 03/08/2693,14:00:00 08/08/2693,6960,840,23090
s13970-2693-08-08-15-52n.hea.csv,15:52:00 08/08/2693,16:35:00 08/08/2693,44,8,30161
s13993-3434-10-09-14-42n.hea.csv,14:42:13 09/10/3434,16:17:13 16/10/3434,10176,1328,171234
s13993-3434-10-16-17-39n.hea.csv,17:39:13 16/10/3434,07:57:13 17/10/3434,859,116,181491
s14005-2871-05-22-16-59n.hea.csv,16:59:45 22/05/2871,09:48:45 25/05/2871,3890,516,147
s14014-2527-11-02-01-35n.hea.csv,01:35:31 02/11/2527,14:04:31 04/11/2527,3630,416,10
s14019-3100-09-09-09-22n.hea.csv,09:22:00 09/09/3100,15:02:00 11/09/3100,3221,400,18128
s14036-2972-08-07-12-19n.hea.csv,12:19:46 07/08/2972,06:37:46 08/08/2972,1099,136,1301
s14036-2972-08-08-08-16n.hea.csv,08:16:46 08/08/2972,10:38:46 08/08/2972,143,20,2498
s14054-3378-09-19-05-35n.hea.csv,05:35:50 19/09/3378,13:59:50 21/09/3378,3385,528,20
s14057-3079-07-17-00-40n.hea.csv,00:40:10 17/07/3079,07:28:10 21/07/3079,6169,884,161
s14057-3079-07-21-11-38n.hea.csv,11:38:10 21/07/3079,12:08:10 21/07/3079,31,8,6579
s14059-2671-10-18-13-15n.hea.csv,13:15:28 18/10/2671,08:23:28 21/10/2671,4029,708,494
s14070-3147-10-07-19-04n.hea.csv,19:04:04 07/10/3147,09:40:04 09/10/3147,2317,264,84
s14123-2899-10-19-06-00n.hea.csv,06:00:16 19/10/2899,09:40:16 22/10/2899,4541,608,402
s14131-3074-08-24-17-13n.hea.csv,17:13:55 24/08/3074,15:21:55 31/08/3074,9969,1636,7841
s14131-3077-03-15-16-00n.hea.csv,16:00:19 15/03/3077,16:26:19 22/03/3077,10107,1696,1352728
s14167-3233-05-27-18-35n.hea.csv,18:35:08 27/05/3233,01:21:08 30/05/3233,3287,372,61
s14167-3233-05-29-16-30n.hea.csv,16:30:32 29/05/3233,19:04:32 29/05/3233,155,24,2816
s14167-3233-05-30-09-13n.hea.csv,09:13:32 30/05/3233,06:58:32 31/05/3233,1306,196,3819
s14167-3233-05-31-12-44n.hea.csv,12:44:44 31/05/3233,10:32:44 02/06/3233,2749,460,5470
s14174-3110-06-08-11-11n.hea.csv,11:11:06 08/06/3110,11:31:06 09/06/3110,1461,184,85
s14187-2838-09-07-04-33n.hea.csv,04:33:00 07/09/2838,10:22:00 07/09/2838,350,40,205
s14189-2883-04-27-10-43n.hea.csv,10:43:01 27/04/2883,22:25:01 01/05/2883,6463,1076,7953
s14189-2883-05-01-22-28n.hea.csv,22:28:41 01/05/2883,09:53:41 03/05/2883,2126,232,14418
s14190-2679-10-23-02-23n.hea.csv,02:23:47 23/10/2679,10:37:47 24/10/2679,1935,152,58
s14190-2679-10-24-11-58n.hea.csv,11:58:47 24/10/2679,18:25:47 24/10/2679,388,32,2073
s14204-2976-10-18-21-06n.hea.csv,21:06:56 18/10/2976,21:06:56 18/10/2976,1,4,1138
s14204-2976-10-19-09-33n.hea.csv,09:33:56 19/10/2976,15:18:56 23/10/2976,6106,672,1885
s14204-2976-10-23-17-00n.hea.csv,17:00:56 23/10/2976,16:35:56 28/10/2976,7176,804,8092
s14205-2832-11-20-19-24n.hea.csv,19:24:43 20/11/2832,15:18:43 24/11/2832,5515,976,141316
s14298-3134-10-28-21-18n.hea.csv,21:18:29 28/10/3134,14:48:29 02/11/3134,6811,768,-13
s14299-2562-11-07-02-50n.hea.csv,02:50:39 07/11/2562,13:25:39 07/11/2562,636,72,77
s14299-2562-11-07-14-35n.hea.csv,14:35:39 07/11/2562,12:28:39 09/11/2562,2754,312,782
s14299-2562-11-09-16-37n.hea.csv,16:37:39 09/11/2562,13:56:39 10/11/2562,1280,144,3784
s14321-2665-09-15-13-28n.hea.csv,13:28:00 15/09/2665,15:09:00 15/09/2665,102,12,1556826
s14321-2665-09-15-16-44n.hea.csv,16:44:00 15/09/2665,15:22:00 16/09/2665,1359,124,1557022
s14391-3323-02-25-20-34n.hea.csv,20:34:03 25/02/3323,11:08:03 28/02/3323,3755,576,608
s14448-2928-08-21-20-01n.hea.csv,20:01:31 21/08/2928,13:05:31 23/08/2928,2465,272,94
s14458-3481-09-21-20-35n.hea.csv,20:35:13 21/09/3481,18:33:13 23/09/3481,2759,340,81
s14486-2857-02-27-20-28n.hea.csv,20:28:50 27/02/2857,14:37:50 28/02/2857,1090,124,18467
s14486-2857-03-08-16-04n.hea.csv,16:04:11 08/03/2857,22:35:11 11/03/2857,4712,536,31163
s14486-2857-03-12-09-49n.hea.csv,09:49:11 12/03/2857,19:10:11 15/03/2857,4882,532,36548
s14495-2670-08-22-16-00n.hea.csv,16:00:40 22/08/2670,20:01:40 23/08/2670,1682,176,69
s14520-2500-12-16-14-14n.hea.csv,14:14:08 16/12/2500,00:54:08 27/12/2500,15041,1720,39967
s14520-2500-12-27-02-41n.hea.csv,02:41:08 27/12/2500,14:58:08 27/12/2500,738,84,55114
s14520-2500-12-27-17-24n.hea.csv,17:24:08 27/12/2500,14:06:08 04/01/2501,11323,1280,55997
s14520-2501-01-04-15-15n.hea.csv,15:15:08 04/01/2501,15:05:08 07/01/2501,4311,492,67388
s14520-2501-01-07-16-20n.hea.csv,16:20:08 07/01/2501,12:39:08 10/01/2501,4100,460,71773
s14520-2501-01-10-15-18n.hea.csv,15:18:08 10/01/2501,07:10:08 12/01/2501,2393,268,76031
s14524-3192-08-20-13-16n.hea.csv,13:16:32 20/08/3192,14:10:32 21/08/3192,1495,168,1683
s14524-3192-08-21-15-56n.hea.csv,15:56:32 21/08/3192,23:30:32 22/08/3192,1895,212,3283
s14524-3192-08-23-14-31n.hea.csv,14:31:32 23/08/3192,16:13:32 25/08/3192,2983,340,6078
s14529-3085-11-24-14-10n.hea.csv,14:10:24 24/11/3085,10:31:24 25/11/3085,1222,136,9
s14532-2593-02-19-11-23n.hea.csv,11:23:27 19/02/2593,16:10:27 20/02/2593,1728,292,85
s14532-2593-02-23-21-10n.hea.csv,21:10:13 23/02/2593,10:51:13 27/02/2593,5142,580,6432
s14539-3250-11-08-12-17n.hea.csv,12:17:38 08/11/3250,07:58:38 10/11/3250,2622,388,109
s14539-3250-11-11-13-06n.hea.csv,13:06:38 11/11/3250,13:07:38 11/11/3250,2,4,4478
s14544-3143-09-28-10-41n.hea.csv,10:41:07 28/09/3143,09:55:07 29/09/3143,1395,176,47
s14551-3028-05-08-16-43n.hea.csv,16:43:09 08/05/3028,23:47:09 11/05/3028,4745,776,116
s14561-3108-11-19-11-06n.hea.csv,11:06:53 19/11/3108,16:52:53 19/11/3108,347,64,-7
s14561-3108-11-19-18-47n.hea.csv,18:47:53 19/11/3108,22:08:53 22/11/3108,4522,800,454
s14579-3178-11-22-19-37n.hea.csv,19:37:45 22/11/3178,18:21:45 24/11/3178,2805,308,58
s14584-2721-07-20-18-49n.hea.csv,18:49:11 20/07/2721,11:02:11 21/07/2721,974,144,16319
s14584-2721-07-21-12-18n.hea.csv,12:18:11 21/07/2721,21:34:11 24/07/2721,4877,696,17368
s14584-2721-07-25-04-26n.hea.csv,04:26:11 25/07/2721,04:32:11 25/07/2721,7,4,22656
s14592-3353-11-16-16-05n.hea.csv,16:05:26 16/11/3353,09:53:26 22/11/3353,8269,1284,368
s14622-2764-10-22-14-43n.hea.csv,14:43:04 22/10/2764,20:25:04 23/10/2764,1783,204,59534
s14622-2764-10-23-22-16n.hea.csv,22:16:04 23/10/2764,13:41:04 27/10/2764,5246,588,61427
s14626-3415-05-12-10-45n.hea.csv,10:45:04 12/05/3415,23:48:04 14/05/3415,3664,608,97
s14692-3358-09-22-17-09n.hea.csv,17:09:00 22/09/3358,17:57:00 29/09/3358,10129,1240,10967
s14692-3358-09-29-19-00n.hea.csv,19:00:00 29/09/3358,19:59:00 29/09/3358,60,8,21158
s14702-3382-08-19-12-29n.hea.csv,12:29:35 19/08/3382,20:18:35 20/08/3382,1910,304,134
s14761-2757-09-11-19-44n.hea.csv,19:44:25 11/09/2757,22:43:25 20/09/2757,13140,1728,39
s14772-3085-10-20-08-42n.hea.csv,08:42:35 20/10/3085,07:58:35 22/10/3085,2837,484,1171
s14772-3085-10-23-07-45n.hea.csv,07:45:35 23/10/3085,14:46:35 26/10/3085,4742,800,5434
s14772-3085-10-26-16-27n.hea.csv,16:27:35 26/10/3085,08:46:35 27/10/3085,980,164,10276
s14772-3085-10-27-10-01n.hea.csv,10:01:35 27/10/3085,10:23:35 28/10/3085,1463,248,11330
s14784-3326-06-13-00-59n.hea.csv,00:59:25 13/06/3326,02:00:25 13/06/3326,62,12,138
s14784-3326-06-13-04-20n.hea.csv,04:20:25 13/06/3326,12:18:25 13/06/3326,479,76,339
s14784-3326-06-13-13-48n.hea.csv,13:48:25 13/06/3326,16:31:25 13/06/3326,164,28,907
s14784-3326-06-13-18-35n.hea.csv,18:35:25 13/06/3326,11:52:25 16/06/3326,3918,608,1194
s14822-3001-09-05-18-50n.hea.csv,18:50:01 05/09/3001,18:50:01 05/09/3001,1,4,-34
s14822-3001-09-05-20-08n.hea.csv,20:08:01 05/09/3001,07:41:01 06/09/3001,694,76,44
s14824-3061-07-21-02-00n.hea.csv,02:00:26 21/07/3061,13:41:26 21/07/3061,702,80,-843
s14824-3061-07-21-17-31n.hea.csv,17:31:26 21/07/3061,20:01:26 30/07/3061,13111,1476,88
s14836-3180-01-31-12-54n.hea.csv,12:54:32 31/01/3180,17:37:32 31/01/3180,284,36,-5763
s14836-3180-02-04-15-28n.hea.csv,15:28:35 04/02/3180,11:19:35 05/02/3180,1192,176,151
s14836-3180-02-04-15-32n.hea.csv,15:32:32 04/02/3180,18:30:32 04/02/3180,179,20,155
s14836-3180-02-05-12-54n.hea.csv,12:54:04 05/02/3180,13:59:04 05/02/3180,66,8,1437
s14836-3180-02-05-13-59n.hea.csv,13:59:35 05/02/3180,18:33:35 06/02/3180,1715,244,1502
s14836-3180-02-05-18-03n.hea.csv,18:03:04 05/02/3180,18:05:04 05/02/3180,3,4,1746
s14863-3451-08-01-13-00n.hea.csv,13:00:00 01/08/3451,14:29:00 05/08/3451,5850,912,4606
s14874-2840-06-08-19-23n.hea.csv,19:23:21 08/06/2840,18:45:21 10/06/2840,2843,312,54
s14884-3015-09-03-07-33n.hea.csv,07:33:00 03/09/3015,16:24:00 04/09/3015,1972,220,46
s14897-3126-02-19-17-10n.hea.csv,17:10:44 19/02/3126,17:34:44 19/02/3126,25,4,-3986
s14897-3126-02-22-16-20n.hea.csv,16:20:44 22/02/3126,13:46:44 24/02/3126,2727,344,284
s14897-3126-02-24-15-41n.hea.csv,15:41:44 24/02/3126,18:01:44 27/02/3126,4461,556,3125
s14897-3126-02-27-19-15n.hea.csv,19:15:44 27/02/3126,15:57:44 02/03/3126,4123,496,7659
s14898-2624-08-20-11-23n.hea.csv,11:23:00 20/08/2624,10:29:00 23/08/2624,4267,768,125728
s14898-2624-08-23-11-51n.hea.csv,11:51:00 23/08/2624,11:13:00 26/08/2624,4283,776,130076
s14899-3270-10-08-18-48n.hea.csv,18:48:45 08/10/3270,09:52:45 11/10/3270,3785,368,1585
s14899-3270-10-11-17-53n.hea.csv,17:53:45 11/10/3270,18:32:45 11/10/3270,40,4,5850
s14900-2881-03-19-15-00n.hea.csv,15:00:35 19/03/2881,12:24:35 20/03/2881,1285,172,211
s14919-2805-04-03-01-50n.hea.csv,01:50:43 03/04/2805,13:11:43 07/04/2805,6442,1148,-19
s14919-2805-04-07-15-15n.hea.csv,15:15:43 07/04/2805,10:30:43 14/04/2805,9796,1744,6546
s14919-2805-04-18-09-04n.hea.csv,09:04:43 18/04/2805,18:20:43 23/04/2805,7757,1380,22015
s14919-2805-04-24-02-57n.hea.csv,02:57:43 24/04/2805,10:52:43 25/04/2805,1916,340,30288
s14922-3407-02-18-18-49n.hea.csv,18:49:34 18/02/3407,10:29:34 19/02/3407,941,172,1287244
s14922-3407-02-23-11-38n.hea.csv,11:38:34 23/02/3407,11:46:34 23/02/3407,9,4,1294013
s14932-2851-02-23-11-54n.hea.csv,11:54:18 23/02/2851,17:14:18 25/02/2851,3201,424,91
s14938-3182-08-18-18-51n.hea.csv,18:51:04 18/08/3182,14:50:04 19/08/3182,1200,132,1600
s14938-3182-08-19-19-21n.hea.csv,19:21:04 19/08/3182,00:23:04 20/08/3182,303,36,3070
s15013-2944-02-25-10-49n.hea.csv,10:49:00 25/02/2944,14:39:00 28/02/2944,4551,692,110
s15021-2541-03-30-14-20n.hea.csv,14:20:03 30/03/2541,22:23:03 31/03/2541,1924,240,251
s15023-3283-07-12-14-30n.hea.csv,14:30:15 12/07/3283,13:36:15 13/07/3283,1387,160,16721
s15023-3283-07-13-15-44n.hea.csv,15:44:15 13/07/3283,15:18:15 15/07/3283,2855,324,18235
s15023-3283-07-15-16-59n.hea.csv,16:59:15 15/07/3283,14:34:15 21/07/3283,8496,960,21190
s15023-3283-07-21-15-53n.hea.csv,15:53:15 21/07/3283,13:11:15 23/07/3283,2719,304,29764
s15026-2514-09-16-20-00n.hea.csv,20:00:00 16/09/2514,12:51:00 17/09/2514,1012,128,72
s15026-2514-09-17-14-04n.hea.csv,14:04:00 17/09/2514,15:28:00 17/09/2514,85,12,1156
s15026-2514-09-17-17-30n.hea.csv,17:30:00 17/09/2514,01:40:00 20/09/2514,3371,416,1362
s15052-2773-09-13-11-56n.hea.csv,11:56:31 13/09/2773,22:05:31 15/09/2773,3490,500,157
s15055-2690-06-27-16-34n.hea.csv,16:34:08 27/06/2690,07:14:08 10/07/2690,18161,2804,71005
s15082-2838-02-25-19-22n.hea.csv,19:22:33 25/02/2838,12:22:33 26/02/2838,1021,116,1309
s15110-3438-05-17-18-26n.hea.csv,18:26:10 17/05/3438,10:28:10 18/05/3438,963,112,170
s15110-3438-05-18-17-00n.hea.csv,17:00:10 18/05/3438,14:15:10 22/05/3438,5596,628,1524
s15124-2870-09-12-13-01n.hea.csv,13:01:00 12/09/2870,14:48:00 19/09/2870,10188,1156,10625
s15124-2870-09-19-16-26n.hea.csv,16:26:00 19/09/2870,19:38:00 22/09/2870,4513,516,20910
s15141-2753-05-06-15-11n.hea.csv,15:11:12 06/05/2753,16:08:12 08/05/2753,2938,524,316
s15144-3083-02-08-12-33n.hea.csv,12:33:52 08/02/3083,10:50:52 09/02/3083,1338,152,1445
s15150-3487-08-31-17-08n.hea.csv,17:08:02 31/08/3487,15:18:02 02/09/3487,2771,308,112
s15185-3404-07-16-14-31n.hea.csv,14:31:38 16/07/3404,21:57:38 17/07/3404,1887,316,20241
s15185-3404-07-17-23-24n.hea.csv,23:24:38 17/07/3404,15:46:38 20/07/3404,3863,652,22214
s15185-3404-07-20-17-42n.hea.csv,17:42:38 20/07/3404,16:18:38 24/07/3404,5677,956,26192
s15208-3405-08-20-09-54n.hea.csv,09:54:16 20/08/3405,11:36:16 20/08/3405,103,12,262
s15208-3405-08-20-13-14n.hea.csv,13:14:16 20/08/3405,22:02:16 23/08/3405,4849,544,462
s15226-3346-11-08-12-38n.hea.csv,12:38:52 08/11/3346,14:01:52 08/11/3346,84,16,222
s15226-3346-11-08-14-07n.hea.csv,14:07:00 08/11/3346,18:18:00 09/11/3346,1692,304,311
s15270-2912-06-17-16-34n.hea.csv,16:34:02 17/06/2912,18:45:02 18/06/2912,1572,176,11192
s15279-3188-10-13-12-27n.hea.csv,12:27:42 13/10/3188,13:26:42 13/10/3188,60,12,832
s15279-3188-10-13-15-53n.hea.csv,15:53:42 13/10/3188,17:31:42 18/10/3188,7299,1212,1038
s15302-2900-12-01-00-45n.hea.csv,00:45:12 01/12/2900,18:40:12 01/12/2900,1076,112,33
s15303-3088-09-08-04-33n.hea.csv,04:33:00 08/09/3088,15:49:00 12/09/3088,6437,724,43
s15329-2647-11-16-15-13n.hea.csv,15:13:07 16/11/2647,15:13:07 16/11/2647,1,4,-176
s15329-2647-11-16-18-28n.hea.csv,18:28:07 16/11/2647,23:52:07 16/11/2647,325,40,19
s15329-2647-11-17-00-57n.hea.csv,00:57:07 17/11/2647,04:22:07 17/11/2647,206,24,408
s15330-2783-12-08-11-54n.hea.csv,11:54:22 08/12/2783,11:52:22 09/12/2783,1439,204,4252
s15330-2783-12-09-15-40n.hea.csv,15:40:22 09/12/2783,18:18:22 10/12/2783,1599,228,5918
s15330-2783-12-10-21-11n.hea.csv,21:11:22 10/12/2783,21:50:22 10/12/2783,40,8,7689
s15333-2584-04-04-20-47n.hea.csv,20:47:35 04/04/2584,14:37:35 07/04/2584,3951,448,62
s15382-2896-08-25-11-43n.hea.csv,11:43:02 25/08/2896,11:35:02 26/08/2896,1433,164,2151
s15426-3477-05-28-03-09n.hea.csv,03:09:03 28/05/3477,03:10:03 28/05/3477,2,4,-304
s15426-3477-05-28-09-30n.hea.csv,09:30:03 28/05/3477,23:51:03 29/05/3477,2302,324,77
s15464-3352-04-24-01-31n.hea.csv,01:31:07 24/04/3352,17:04:07 26/04/3352,3814,432,203
s15465-3004-01-12-12-34n.hea.csv,12:34:27 12/01/3004,15:03:27 13/01/3004,1590,228,1405
s15465-3004-01-13-20-56n.hea.csv,20:56:05 13/01/3004,11:25:05 20/01/3004,9510,1512,3347
s15465-3004-01-20-11-31n.hea.csv,11:31:45 20/01/3004,11:43:45 25/01/3004,7213,700,12862
s15465-3004-01-20-12-47n.hea.csv,12:47:05 20/01/3004,14:14:05 20/01/3004,88,16,12938
s15509-3447-10-12-04-28n.hea.csv,04:28:18 12/10/3447,04:28:18 12/10/3447,1,4,-1890
s15509-3447-10-13-14-07n.hea.csv,14:07:18 13/10/3447,23:01:18 19/10/3447,9175,1020,129
s15514-2518-09-28-19-16n.hea.csv,19:16:00 28/09/2518,20:00:00 30/09/2518,2925,412,507
s15531-2898-08-27-13-55n.hea.csv,13:55:55 27/08/2898,15:24:55 31/08/2898,5850,960,80
s15557-2793-07-24-17-41n.hea.csv,17:41:36 24/07/2793,17:45:36 26/07/2793,2885,324,40
s15567-2946-07-29-23-00n.hea.csv,23:00:10 29/07/2946,23:18:10 29/07/2946,19,4,-10060
s15567-2946-08-01-14-37n.hea.csv,14:37:10 01/08/2946,13:05:10 02/08/2946,1349,192,-6243
s15567-2946-08-02-14-26n.hea.csv,14:26:10 02/08/2946,18:28:10 05/08/2946,4563,652,-4814
s15567-2946-08-06-00-01n.hea.csv,00:01:10 06/08/2946,01:11:10 07/08/2946,1511,216,81
s15569-3348-02-19-13-19n.hea.csv,13:19:36 19/02/3348,10:09:36 23/02/3348,5571,864,144
s15619-2600-11-21-13-53n.hea.csv,13:53:35 21/11/2600,17:51:35 22/11/2600,1679,256,38
s15619-2600-11-22-18-55n.hea.csv,18:55:35 22/11/2600,14:43:35 28/11/2600,8389,1260,1780
s15624-3440-09-30-14-41n.hea.csv,14:41:16 30/09/3440,16:20:16 01/10/3440,1540,192,48
s15624-3440-10-01-18-16n.hea.csv,18:16:16 01/10/3440,03:39:16 03/10/3440,2004,248,1703
s15624-3440-10-03-03-42n.hea.csv,03:42:32 03/10/3440,16:23:32 05/10/3440,3642,412,3709
s15624-3440-10-05-18-12n.hea.csv,18:12:32 05/10/3440,11:26:32 07/10/3440,2475,280,7459
s15624-3440-10-07-13-05n.hea.csv,13:05:32 07/10/3440,16:13:32 08/10/3440,1629,188,10032
s15624-3440-10-08-18-01n.hea.csv,18:01:32 08/10/3440,14:41:32 13/10/3440,7001,796,11768
s15624-3440-10-13-16-00n.hea.csv,16:00:32 13/10/3440,17:12:32 16/10/3440,4393,488,18847
s15631-2977-12-18-14-14n.hea.csv,14:14:24 18/12/2977,12:28:24 22/12/2977,5655,624,1481
s15652-2670-08-20-08-34n.hea.csv,08:34:00 20/08/2670,16:11:00 21/08/2670,1898,212,66
s15683-2545-05-07-04-37n.hea.csv,04:37:33 07/05/2545,06:33:33 09/05/2545,2997,344,58
s15687-3453-10-21-19-11n.hea.csv,19:11:29 21/10/3453,12:21:29 27/10/3453,8231,920,52
s15701-3268-10-01-10-30n.hea.csv,10:30:59 01/10/3268,07:10:59 02/10/3268,1241,148,53
s15701-3268-10-02-12-22n.hea.csv,12:22:59 02/10/3268,10:02:59 08/10/3268,8501,1024,1605
s15703-3238-11-25-21-21n.hea.csv,21:21:51 25/11/3238,08:34:51 26/11/3238,674,116,-36
s15703-3238-11-26-12-26n.hea.csv,12:26:51 26/11/3238,21:00:51 28/11/3238,3395,576,869
s15703-3238-11-28-21-31n.hea.csv,21:31:17 28/11/3238,12:08:17 29/11/3238,878,140,4294
s15725-2893-10-14-17-58n.hea.csv,17:58:00 14/10/2893,14:52:00 15/10/2893,1255,216,2853
s15725-2893-10-15-16-33n.hea.csv,16:33:00 15/10/2893,20:01:00 16/10/2893,1649,284,4208
s15727-2524-04-29-20-59n.hea.csv,20:59:56 29/04/2524,20:59:56 29/04/2524,1,4,11572
s15727-2524-04-30-01-08n.hea.csv,01:08:56 30/04/2524,01:13:56 30/04/2524,6,4,11821
s15727-2524-04-30-08-46n.hea.csv,08:46:56 30/04/2524,08:46:56 30/04/2524,1,4,12279
s15727-2524-04-30-15-56n.hea.csv,15:56:56 30/04/2524,18:22:56 30/04/2524,147,20,12709
s15727-2524-05-01-01-33n.hea.csv,01:33:56 01/05/2524,12:48:56 01/05/2524,676,80,13286
s15727-2524-05-01-15-15n.hea.csv,15:15:56 01/05/2524,20:46:56 02/05/2524,1772,212,14108
s15733-2809-09-03-14-44n.hea.csv,14:44:47 03/09/2809,04:16:47 05/09/2809,2253,248,3194
s15733-2809-09-05-05-14n.hea.csv,05:14:22 05/09/2809,22:53:22 05/09/2809,1060,124,5504
s15733-2809-09-06-00-07n.hea.csv,00:07:22 06/09/2809,13:32:22 07/09/2809,2246,252,6637
s15749-2543-08-13-22-56n.hea.csv,22:56:07 13/08/2543,10:35:07 22/08/2543,12220,1908,325467
s15749-2543-08-22-10-44n.hea.csv,10:44:58 22/08/2543,01:25:58 25/08/2543,3762,400,337695
s15749-2543-08-22-12-21n.hea.csv,12:21:07 22/08/2543,10:32:07 23/08/2543,1332,208,337792
s15769-3090-09-19-17-06n.hea.csv,17:06:00 19/09/3090,14:22:00 22/09/3090,4157,528,15962
s15769-3090-09-22-16-03n.hea.csv,16:03:00 22/09/3090,19:59:00 26/09/3090,5997,744,20219
s15779-3259-07-25-04-52n.hea.csv,04:52:05 25/07/3259,19:23:05 26/07/3259,2312,268,94
s15779-3259-07-26-23-56n.hea.csv,23:56:05 26/07/3259,23:06:05 27/07/3259,1391,156,2678
s15809-3163-07-23-11-12n.hea.csv,11:12:10 23/07/3163,09:16:10 24/07/3163,1325,240,96
s15809-3163-07-24-10-29n.hea.csv,10:29:10 24/07/3163,07:14:10 26/07/3163,2686,488,1493
s15809-3163-07-26-14-56n.hea.csv,14:56:10 26/07/3163,11:07:10 01/08/3163,8412,1504,4640
s15817-3488-03-17-12-56n.hea.csv,12:56:53 17/03/3488,11:19:53 21/03/3488,5664,940,47
s15821-3102-01-03-11-37n.hea.csv,11:37:43 03/01/3102,15:41:43 03/01/3102,245,44,98
s15831-2840-08-10-17-06n.hea.csv,17:06:00 10/08/2840,13:30:00 12/08/2840,2665,416,472
s15864-3420-08-23-19-00n.hea.csv,19:00:46 23/08/3420,15:36:46 24/08/3420,1237,148,63
s15864-3420-08-24-17-36n.hea.csv,17:36:46 24/08/3420,17:36:46 24/08/3420,1,4,1419
s15864-3420-08-24-21-37n.hea.csv,21:37:46 24/08/3420,15:03:46 26/08/3420,2487,308,1660
s15864-3420-08-30-22-59n.hea.csv,22:59:19 30/08/3420,17:58:19 04/09/3420,6900,848,10382
s15877-2510-02-26-18-15n.hea.csv,18:15:20 26/02/2510,04:29:20 27/02/2510,615,68,39
s15877-2510-02-27-14-04n.hea.csv,14:04:41 27/02/2510,05:21:41 28/02/2510,918,100,1228
s15885-2743-11-22-12-23n.hea.csv,12:23:43 22/11/2743,09:51:43 26/11/2743,5609,924,133
s15900-2555-11-14-04-01n.hea.csv,04:01:00 14/11/2555,19:58:00 14/11/2555,958,124,36
s15903-2570-09-19-15-08n.hea.csv,15:08:20 19/09/2570,15:08:20 19/09/2570,1,4,-82
s15903-2570-09-19-17-12n.hea.csv,17:12:20 19/09/2570,16:09:20 25/09/2570,8578,956,42
s15911-2597-07-10-14-52n.hea.csv,14:52:37 10/07/2597,21:43:37 10/07/2597,412,72,251
s15911-2597-07-11-03-24n.hea.csv,03:24:37 11/07/2597,03:32:37 11/07/2597,9,4,1003
s15924-2896-11-13-16-35n.hea.csv,16:35:50 13/11/2896,11:10:50 15/11/2896,2556,428,92
s15929-3013-10-16-00-22n.hea.csv,00:22:07 16/10/3013,15:50:07 18/10/3013,3809,428,-3906
s15929-3013-10-18-18-25n.hea.csv,18:25:07 18/10/3013,19:15:07 20/10/3013,2931,316,57
s15963-3381-02-28-02-22n.hea.csv,02:22:19 28/02/3381,14:38:19 28/02/3381,737,60,-12
s15965-2628-08-16-14-32n.hea.csv,14:32:00 16/08/2628,11:12:00 17/08/2628,1241,136,68
s15974-2836-02-07-12-34n.hea.csv,12:34:32 07/02/2836,12:21:32 13/02/2836,8628,1500,1685
